variant,M,N,tile,nthreads,rep,time_s,bw_gbs,checksum,status
all_rowmajor,16384,16384,0,96,98,0.009229078,930.747,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,99,0.009409619,912.889,2.681670e+09,PASS
tiled,16384,16384,8,96,0,0.021681963,396.179,2.681670e+09,PASS
tiled,16384,16384,8,96,1,0.022221806,386.554,2.681670e+09,PASS
tiled,16384,16384,8,96,2,0.022526357,381.328,2.681670e+09,PASS
tiled,16384,16384,8,96,3,0.022258206,385.922,2.681670e+09,PASS
tiled,16384,16384,8,96,4,0.021540072,398.789,2.681670e+09,PASS
tiled,16384,16384,8,96,5,0.021669723,396.403,2.681670e+09,PASS
tiled,16384,16384,8,96,6,0.022303296,385.142,2.681670e+09,PASS
tiled,16384,16384,8,96,7,0.021479812,399.907,2.681670e+09,PASS
tiled,16384,16384,8,96,8,0.022848709,375.948,2.681670e+09,PASS
tiled,16384,16384,8,96,9,0.022611148,379.898,2.681670e+09,PASS
tiled,16384,16384,8,96,10,0.022001694,390.422,2.681670e+09,PASS
tiled,16384,16384,8,96,11,0.022454047,382.556,2.681670e+09,PASS
tiled,16384,16384,8,96,12,0.021797143,394.085,2.681670e+09,PASS
tiled,16384,16384,8,96,13,0.022132935,388.106,2.681670e+09,PASS
tiled,16384,16384,8,96,14,0.022458147,382.486,2.681670e+09,PASS
tiled,16384,16384,8,96,15,0.021974254,390.909,2.681670e+09,PASS
tiled,16384,16384,8,96,16,0.021660512,396.571,2.681670e+09,PASS
tiled,16384,16384,8,96,17,0.025436185,337.705,2.681670e+09,PASS
tiled,16384,16384,8,96,18,0.021706763,395.726,2.681670e+09,PASS
tiled,16384,16384,8,96,19,0.021949184,391.356,2.681670e+09,PASS
tiled,16384,16384,8,96,20,0.022203196,386.878,2.681670e+09,PASS
tiled,16384,16384,8,96,21,0.022145196,387.892,2.681670e+09,PASS
tiled,16384,16384,8,96,22,0.021703923,395.778,2.681670e+09,PASS
tiled,16384,16384,8,96,23,0.022464847,382.372,2.681670e+09,PASS
tiled,16384,16384,8,96,24,0.021893654,392.348,2.681670e+09,PASS
tiled,16384,16384,8,96,25,0.022443206,382.741,2.681670e+09,PASS
tiled,16384,16384,8,96,26,0.021961774,391.131,2.681670e+09,PASS
tiled,16384,16384,8,96,27,0.022027625,389.962,2.681670e+09,PASS
tiled,16384,16384,8,96,28,0.022062874,389.339,2.681670e+09,PASS
tiled,16384,16384,8,96,29,0.021622042,397.277,2.681670e+09,PASS
tiled,16384,16384,8,96,30,0.021660892,396.564,2.681670e+09,PASS
tiled,16384,16384,8,96,31,0.022356577,384.224,2.681670e+09,PASS
tiled,16384,16384,8,96,32,0.022269496,385.726,2.681670e+09,PASS
tiled,16384,16384,8,96,33,0.022569788,380.594,2.681670e+09,PASS
tiled,16384,16384,8,96,34,0.022455768,382.527,2.681670e+09,PASS
tiled,16384,16384,8,96,35,0.022525238,381.347,2.681670e+09,PASS
tiled,16384,16384,8,96,36,0.021594761,397.779,2.681670e+09,PASS
tiled,16384,16384,8,96,37,0.021512151,399.306,2.681670e+09,PASS
tiled,16384,16384,8,96,38,0.021885684,392.491,2.681670e+09,PASS
tiled,16384,16384,8,96,39,0.022204676,386.853,2.681670e+09,PASS
tiled,16384,16384,8,96,40,0.022873521,375.541,2.681670e+09,PASS
tiled,16384,16384,8,96,41,0.022337556,384.551,2.681670e+09,PASS
tiled,16384,16384,8,96,42,0.021805984,393.926,2.681670e+09,PASS
tiled,16384,16384,8,96,43,0.023195481,370.328,2.681670e+09,PASS
tiled,16384,16384,8,96,44,0.021865344,392.856,2.681670e+09,PASS
tiled,16384,16384,8,96,45,0.021654662,396.678,2.681670e+09,PASS
tiled,16384,16384,8,96,46,0.021709472,395.677,2.681670e+09,PASS
tiled,16384,16384,8,96,47,0.021468731,400.114,2.681670e+09,PASS
tiled,16384,16384,8,96,48,0.021883324,392.533,2.681670e+09,PASS
tiled,16384,16384,8,96,49,0.022121674,388.304,2.681670e+09,PASS
