variant,experiment,ny,nx,tpb,coarsen,rep,time_ms
soa_sorted,qe_tiled,45000200,22054600,24,1,98,8.245911
soa_sorted,qe_tiled,45000200,22054600,24,1,99,8.320871
aos_partitioned,qe_tiled,45000200,22054600,24,1,0,11.162182
aos_partitioned,qe_tiled,45000200,22054600,24,1,1,11.143962
aos_partitioned,qe_tiled,45000200,22054600,24,1,2,11.027079
aos_partitioned,qe_tiled,45000200,22054600,24,1,3,11.032929
aos_partitioned,qe_tiled,45000200,22054600,24,1,4,10.999361
aos_partitioned,qe_tiled,45000200,22054600,24,1,5,12.377429
aos_partitioned,qe_tiled,45000200,22054600,24,1,6,11.000619
aos_partitioned,qe_tiled,45000200,22054600,24,1,7,16.787893
aos_partitioned,qe_tiled,45000200,22054600,24,1,8,11.021969
aos_partitioned,qe_tiled,45000200,22054600,24,1,9,11.157711
aos_partitioned,qe_tiled,45000200,22054600,24,1,10,11.000510
aos_partitioned,qe_tiled,45000200,22054600,24,1,11,11.040270
aos_partitioned,qe_tiled,45000200,22054600,24,1,12,11.031199
aos_partitioned,qe_tiled,45000200,22054600,24,1,13,11.022740
aos_partitioned,qe_tiled,45000200,22054600,24,1,14,11.059961
aos_partitioned,qe_tiled,45000200,22054600,24,1,15,11.039709
aos_partitioned,qe_tiled,45000200,22054600,24,1,16,11.010879
aos_partitioned,qe_tiled,45000200,22054600,24,1,17,11.523884
