backend,V,nlev,N_e,cell_dist,config_label,run_label,run_id,time_ms
gpu,1,256,163840,uniform,V1_bx16_by16,run42,42,1.708448
gpu,1,256,163840,uniform,V1_bx16_by16,run43,43,1.710144
gpu,1,256,163840,uniform,V1_bx16_by16,run44,44,1.709856
gpu,1,256,163840,uniform,V1_bx16_by16,run45,45,1.708640
gpu,1,256,163840,uniform,V1_bx16_by16,run46,46,1.708064
gpu,1,256,163840,uniform,V1_bx16_by16,run47,47,1.707488
gpu,1,256,163840,uniform,V1_bx16_by16,run48,48,1.709344
gpu,1,256,163840,uniform,V1_bx16_by16,run49,49,1.710112
gpu,1,256,163840,uniform,V1_bx16_by16,run50,50,1.712928
gpu,1,256,163840,uniform,V1_bx16_by16,run51,51,1.711648
gpu,1,256,163840,uniform,V1_bx16_by16,run52,52,1.710400
gpu,1,256,163840,uniform,V1_bx16_by16,run53,53,1.711424
gpu,1,256,163840,uniform,V1_bx16_by16,run54,54,1.711520
gpu,1,256,163840,uniform,V1_bx16_by16,run55,55,1.708832
gpu,1,256,163840,uniform,V1_bx16_by16,run56,56,1.709696
gpu,1,256,163840,uniform,V1_bx16_by16,run57,57,1.712736
gpu,1,256,163840,uniform,V1_bx16_by16,run58,58,1.714016
gpu,1,256,163840,uniform,V1_bx16_by16,run59,59,1.716288
gpu,1,256,163840,uniform,V1_bx16_by16,run60,60,1.709248
gpu,1,256,163840,uniform,V1_bx16_by16,run61,61,1.710400
gpu,1,256,163840,uniform,V1_bx16_by16,run62,62,1.711392
gpu,1,256,163840,uniform,V1_bx16_by16,run63,63,1.710272
gpu,1,256,163840,uniform,V1_bx16_by16,run64,64,1.709920
gpu,1,256,163840,uniform,V1_bx16_by16,run65,65,1.711840
gpu,1,256,163840,uniform,V1_bx16_by16,run66,66,1.710304
gpu,1,256,163840,uniform,V1_bx16_by16,run67,67,1.713984
gpu,1,256,163840,uniform,V1_bx16_by16,run68,68,1.708608
gpu,1,256,163840,uniform,V1_bx16_by16,run69,69,1.709952
gpu,1,256,163840,uniform,V1_bx16_by16,run70,70,1.709824
gpu,1,256,163840,uniform,V1_bx16_by16,run71,71,1.711360
gpu,1,256,163840,uniform,V1_bx16_by16,run72,72,1.712160
gpu,1,256,163840,uniform,V1_bx16_by16,run73,73,1.711328
gpu,1,256,163840,uniform,V1_bx16_by16,run74,74,1.709568
gpu,1,256,163840,uniform,V1_bx16_by16,run75,75,1.711040
gpu,1,256,163840,uniform,V1_bx16_by16,run76,76,1.712544
gpu,1,256,163840,uniform,V1_bx16_by16,run77,77,1.710784
gpu,1,256,163840,uniform,V1_bx16_by16,run78,78,1.709312
gpu,1,256,163840,uniform,V1_bx16_by16,run79,79,1.714176
gpu,1,256,163840,uniform,V1_bx16_by16,run80,80,1.711712
gpu,1,256,163840,uniform,V1_bx16_by16,run81,81,1.710880
gpu,1,256,163840,uniform,V1_bx16_by16,run82,82,1.710016
gpu,1,256,163840,uniform,V1_bx16_by16,run83,83,1.710976
gpu,1,256,163840,uniform,V1_bx16_by16,run84,84,1.712992
gpu,1,256,163840,uniform,V1_bx16_by16,run85,85,1.709568
gpu,1,256,163840,uniform,V1_bx16_by16,run86,86,1.709824
gpu,1,256,163840,uniform,V1_bx16_by16,run87,87,1.709440
gpu,1,256,163840,uniform,V1_bx16_by16,run88,88,1.711200
gpu,1,256,163840,uniform,V1_bx16_by16,run89,89,1.708448
gpu,1,256,163840,uniform,V1_bx16_by16,run90,90,1.711136
gpu,1,256,163840,uniform,V1_bx16_by16,run91,91,1.711840
